1198995292617658368	0
1195555223223197696	0
1195493387174129664	0
1194789210189942789	0
1195569690711666693	0
1199307610647748608	0
1195567794810736640	0
1195474626597421056	0
1195553235559493633	0
1199342345793093634	0
1199267408965439489	0
1195567606586982400	0
1195525252295487488	0
1199340272024313856	0
1195209527160737792	0
1195433256423952385	0
1199352623612088321	0
1195351638611025920	0
1195400228473622531	0
1195520626498449408	0
1199356936828981250	0
1194814765664624641	0
1195561134092406786	0
1198632853229228037	0
1199340574504914944	0
1199339240498159616	0
1195558515852615680	0
1195572294719950849	0
1199334265999245312	0
1195564300498112512	0
1195576866003922944	0
1195574930638721024	0
1199070019788984322	0
1195508435711860736	0
1199124391054970880	0
1195523814563569664	0
1199332680359387137	0
1199286345224663040	0
1195091557424279559	0
1195488883103789057	0
1199309502467727363	0
1195558767548452865	0
1195566687526903809	0
1199349901680939008	0
1198781378738970629	0
1195571159292665856	0
1199309267351805952	0
1199353256713052160	0
1195558352987799552	0
1195290126966034432	0
1199349997185187841	0
1195570943759917056	0
1199308304813641729	0
1199351953240670208	0
1181369400609431556	0
1199200502526824449	0
1195538479783890944	0
1195438258345381893	0
1195406770182615040	0
1195572454279860225	0
1199330976050163712	0
1195222530057023489	0
1199358199565959168	0
1199134388404932608	0
1195554175087714306	0
1195543481000873985	0
1195556251159191554	0
1198877634026975232	0
1195371665049505793	0
1195455457625870337	0
1198903136171315200	0
1199340573036953605	0
1199335299093917698	0
1195480790022406145	0
1199224358679564288	0
1195576189554966528	0
1195488253014528001	0
1195568144955269121	0
1199353658938417162	0
1199203608941727744	0
1195579512873861120	0
1199328511196061697	0
1199327364880187393	0
1199315980629008385	0
1195378154178613248	0
1195397253856403456	0
1195555056453443584	0
1199314322398334976	0
1195585042749120513	0
1195563009650962434	0
1195506455324942336	0
1195451207369793540	0
1084039233659068417	0
1198687882191523841	0
1195565366702788608	0
1199205974151585792	0
1199341802492321792	0
1199354756289978370	0
1199334030262652930	0
1199337341568970752	0
1199293400564084737	0
1199351824299413504	0
1195543415829741568	0
1195576922786410496	0
1199346646393311233	0
1195576048538341377	0
1199201319854186496	0
1199309898183532544	0
1195573357367963648	0
1195213694516551682	0
1195545385810497536	0
1199345218962616320	0
1195516701351145472	0
1199338625353125896	0
1199340676120338433	0
1195578737703735297	0
1195569253790863360	0
1195556321568919552	0
1195470569283698695	0
1195555744193679362	0
1199325363719036928	0
1199334874013978624	0
1195424197620711430	0
1199188714523680768	0
1195555125131038720	0
1195551775454978048	0
1199333767736750082	0
1195559825448591360	0
1199347550064529409	0
1195232714955190275	0
1195579965191753728	0
1195567177476259840	0
1199198356020572160	0
1199301928598921216	0
1195567366517788672	0
1195564097837907968	0
1199353236966100992	0
1195456550250467328	0
1194891636708380672	0
1195568012981465088	0
1195577567798890496	0
1195573749992632321	0
1195429673594847232	0
1195559552504209409	0
1195536287253422080	0
1199301661531025409	0
1195431640350253057	0
883867888968486913	0
1199347387770081284	0
1195579003630809088	0
1195551784669872128	0
1199352258866995200	0
1195490280239054848	0
1195581803240796160	0
1195552880549195779	0
1198747354138120198	0
1199341900404101121	0
1195582103838056448	0
1199298253453479938	0
1195555548084785152	0
1195583482002575360	0
1199349979938205697	0
1195392064302665728	0
1195564993078538242	0
1199343343441833986	0
1199333838482096128	0
1199341517380341762	0
1199303029763260419	0
1194273453194403840	0
1195558136460890113	0
1198912661058203648	0
1195570358608285696	0
1199343031951876099	0
1195555740561412096	0
1199340465578889216	0
1195572962683838464	0
1193398364701724672	0
1195549054257623040	0
1195583568753446912	0
1199336537600806912	0
1199316835742736384	0
1199285194404093953	0
1199347480627859458	0
1199010050930597890	0
1199339367434637313	0
1199059487681863680	0
1195562894710185984	0
1199339969954775040	0
1195533466894422017	0
1199340356959006724	0
1195570384336064512	0
1195550881699287040	0
1195567967339208704	0
1199340538761138177	0
1195532677870342144	0
1195367736467165185	0
1195568110855577600	0
1199051338488963074	0
1199328338227212288	0
